trial,state,mae_mean,mae_std,param_n_estimators,param_learning_rate,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_lambda,param_reg_alpha,param_max_depth
12,PRUNED,0.674020415203875,,1400,0.017603882995810383,46,6,0.7042257209786791,0.6546984799111754,0.001438199276284204,17.25714824694535,-1
13,PRUNED,0.5747965770465698,,1200,0.005668556987876377,40,16,0.5127747474052715,0.9239870037577447,0.4999558033625193,0.20913743590562375,-1
14,COMPLETE,0.5073006307190224,0.060849637092801265,2400,0.14541732629077195,63,28,0.6201424721738792,0.6707693675530373,3.361843100961712,0.07825066960080047,10
15,COMPLETE,0.48132830968963763,0.058716410843445775,1100,0.01945966304406648,53,13,0.7498651102346463,0.779590747337984,0.0011827223934645777,0.8352163847302402,-1
16,PRUNED,0.6486382629832211,,2400,0.005668645112939297,38,34,0.5699799075096479,0.8405864541996997,42.894493937549996,0.005861700073815664,-1
17,COMPLETE,0.49013855837902864,0.060808965278808316,3000,0.05021236735584221,8,10,0.6900913631930553,0.6204411482230936,0.10408775034178816,1.6954394388646967,3
18,COMPLETE,0.4921941957833636,0.06411882171849166,2000,0.04535138783951744,33,24,0.7507285077111834,0.7201212360311999,0.9265734753473168,0.005478746334124282,6
19,PRUNED,0.5417783902853075,,1200,0.009169274770698147,21,19,0.5752933364244929,0.9098084201459646,0.0062640976591407235,0.009910101835633213,10
20,PRUNED,0.5424226353035256,,1500,0.019538639563975342,14,11,0.6593712979980784,0.6206599321284435,12.672727054857997,2.63261581675291,5
21,COMPLETE,0.4810060015921306,0.059084910205543746,1100,0.015709912586105233,56,13,0.7655861314080078,0.7730743674994942,0.00120660915846567,0.6404667853256366,-1
22,COMPLETE,0.47777271846622593,0.06241176542053751,1000,0.012879919704736119,56,9,0.7585214153922891,0.7502787560778973,0.002162906989192953,0.3678071536298123,-1
23,PRUNED,0.566561208211226,,900,0.02433524767199284,57,8,0.8133001509596279,0.8565683556171962,0.00545747791011578,0.0372871738865202,-1
24,PRUNED,0.5754309850468575,,500,0.007747099771373864,46,22,0.732168546374506,0.7038268148993292,0.0034592936940690115,0.0006158670441004777,-1
25,PRUNED,0.5679666738415438,,1400,0.043280276509842154,51,28,0.6591077931214284,0.929649081815191,0.09364766763641444,0.1763022603739867,-1
26,PRUNED,0.5523439708827778,,1800,0.012426373175375005,58,15,0.8484273547822552,0.8042897726736032,0.002809045904554155,4.22232518727323,-1
27,PRUNED,0.5604714905393854,,2200,0.023674992192345284,41,5,0.7839607418679281,0.7488819157432359,2.6062482558208444,0.4706672472838064,-1
28,PRUNED,0.6538781646251935,,2600,0.007234348192589667,60,40,0.5671419023981881,0.9762696893611669,0.012111540586697734,0.020238339263614267,10
29,PRUNED,0.5624205251930497,,2000,0.01380872724651482,51,9,0.9609498370913176,0.4999854021223527,0.0026322430106782203,6.907237870241734e-05,7
30,PRUNED,0.5784875794668849,,1000,0.038733845825716394,7,28,0.6627074218370373,0.6044969566216405,0.011668526333537611,2.5598491265815707e-08,3
31,COMPLETE,0.47951279989123374,0.06268796268596313,1200,0.015264307915240487,55,13,0.7548388013017442,0.6772841335409261,0.001002231497526797,0.36206534269533514,-1
32,PRUNED,0.57515520300947,,1600,0.01127239619114583,54,19,0.7255709904980603,0.6760519216627876,0.002259791404567981,5.897979208670611,-1
33,COMPLETE,0.48332390488098015,0.0589427881665761,1300,0.015716876007624975,60,12,0.8044574045885875,0.8230567525458,0.008586442257083797,0.21182058070831142,6
34,PRUNED,0.5546738499255769,,900,0.10680632933042329,11,16,0.772898101387365,0.5879194837006189,0.0038476574135650216,0.002096936122594966,4
35,PRUNED,0.569722145641092,,700,0.008727440881602084,50,9,0.7193124256850522,0.6447814134712808,0.035916268087585336,1.3611447994838508,-1
36,PRUNED,0.7011951473805084,,1600,0.057704714802298704,11,22,0.8425009119729745,0.8802660507126461,1.1395054723185458,19.602335437197357,4
37,PRUNED,0.5628997434954407,,600,0.023888276267450565,20,8,0.9261216792331302,0.5027170469008819,17.565327042643702,0.10849016427885652,5
38,PRUNED,0.6105108353978945,,1000,0.0837202097331433,33,55,0.8716154513313225,0.7421497640902252,0.0017554644020608828,3.950464871803117e-06,8
39,PRUNED,0.5635191921592436,,1700,0.009992382063331988,44,14,0.6873596974669529,0.6775055435484785,0.0010366582703941745,0.002402892536187635,-1
40,PRUNED,0.5716205189725696,,1300,0.1981245776257252,8,37,0.8156192069617454,0.4008700070756522,0.02395809433420526,0.00016294478190222883,3
41,COMPLETE,0.482149883010467,0.06105768671681233,1100,0.015073078556799322,55,12,0.7600285595840076,0.788787725383906,0.004942534704192024,0.5430608570158583,-1
42,PRUNED,0.5180107899478258,,800,0.034816643464007924,60,18,0.7801431889960021,0.770169040147687,0.001888647254173783,0.4699721247847946,-1
43,PRUNED,0.5586294082783714,,1100,0.018362162243497467,27,6,0.5957202956591533,0.7125747971885833,0.001643942075905948,0.03109535969395259,-1
44,PRUNED,0.5616748149599118,,1400,0.012246728219572456,57,14,0.7446497870198922,0.7500183603984013,0.0010367015776075322,5.833647224190234,7
45,PRUNED,0.5670028659282422,,900,0.02764460654111995,63,25,0.6407161871816134,0.8810676704390898,0.22034780078928884,1.4494106685229864,-1
46,PRUNED,0.5542687646335189,,1200,0.01585190282589538,49,17,0.7118633656085704,0.5741517740468483,0.5464178992987824,0.30990343111987023,6
47,PRUNED,0.573285461141495,,700,0.020436528356397917,55,20,0.5336796909386201,0.697066260227085,0.07176107805875255,0.1370803627802203,8
48,PRUNED,0.5694207076497196,,2700,0.013594007504235754,43,12,0.6785885795747849,0.8061968864630864,1.9721492453018248,0.8899750118815348,-1
49,PRUNED,0.5510024070424082,,1300,0.13708775654910615,53,7,0.9159561535328853,0.6570778567020534,0.007987690336846449,0.0176049863160424,-1
