trial,state,value,param_max_depth,param_n_estimators,param_learning_rate,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_lambda,param_reg_alpha
34,PRUNED,0.5464278351852381,4,2300,0.08104766876466657,12,9,0.7217079736224595,0.777391160687732,0.002485935716073574,3.4397633424818648
35,COMPLETE,0.5385178421879961,-1,1700,0.01069222886354663,44,15,0.7788133671612726,0.8291071868790425,0.035916268087585336,0.002287490894014948
36,PRUNED,0.709976903429294,4,2100,0.024946822766969384,9,8,0.8372037331783959,0.5941197496301583,0.017320911001270905,19.758212201413777
37,PRUNED,0.6374496552436041,5,300,0.034211383731741485,31,24,0.5456054525989219,0.7042589071976059,17.565327042643702,0.10047039777420343
38,PRUNED,0.6267897127260881,8,2400,0.020644689842394433,55,55,0.6169759269332469,0.7694452951721719,0.007279783145991372,0.790875503903509
39,PRUNED,0.5999936956945908,-1,600,0.027440317969542907,48,36,0.8978642959948753,0.8898015182822254,0.9401285689853609,3.4478817366640936e-06
40,COMPLETE,0.5656769747499467,3,2200,0.1981245776257252,7,18,0.8544629799913469,0.4008700070756522,0.24780167649419343,0.02084341802381104
41,COMPLETE,0.5334033254359154,-1,800,0.01853840212163025,60,12,0.731434611253772,0.4953013082238467,0.0021412914238565298,0.6073304880719402
42,PRUNED,0.5922628866718648,-1,800,0.015972623205471784,60,13,0.7170950097197533,0.4503536998237871,0.001888647254173783,5.1489083720834685
43,COMPLETE,0.529903255546607,-1,1300,0.012177727879880036,52,7,0.6766643899084799,0.4815908813638008,0.003934744759424408,1.1231882695112536
44,COMPLETE,0.5322877866185594,7,1300,0.012434780885811306,58,7,0.6778333349787886,0.5007811218113325,0.00430909669575486,2.05589676978419
45,COMPLETE,0.5190983123280022,7,1300,0.011582589791308376,63,5,0.6028885762949131,0.4965572589495618,0.07448350480715116,0.13402471627402776
46,COMPLETE,0.5264641625745854,7,1300,0.01196318653427222,60,7,0.6760298081634109,0.5005761433126182,0.08441549174175723,0.139934499933595
47,COMPLETE,0.5263654612161237,7,1200,0.010573639243839795,63,7,0.6388365410701848,0.4946681775249582,0.05515734639231275,0.10350539187978015
48,COMPLETE,0.5189020022497921,7,1300,0.007522370658905313,63,6,0.5988614255459532,0.5061416930909858,0.08424002168981302,0.12397746885792085
49,COMPLETE,0.5226261954873475,7,1400,0.005052391650799888,63,6,0.603744785849112,0.5372262680410813,0.08465658298784673,0.12201506607151777
