log10_conductivity
-5.800000874803203
-2.494850021680094
-2.065501548756432
-5.749579997691106
-2.812479279163537
-2.7594507517174
-2.657577319177794
-3.2557070168773237
-3.1791420105603
-5.494850021680094
-5.488116639021126
-2.6903698325741012
-3.9208187539523753
-2.7166987712964503
-6.0
-5.154901959985743
-4.823908740944319
-5.055517327849831
-2.795880017344075
-3.1870866433571443
-5.698970004336019
-3.474955192963155
-3.354577730650908
-3.0690509688324767
-5.0034883278458215
-4.954677021213342
-4.91721462968355
-4.910094888560602
-5.399027104313252
-4.638272163982407
-6.0
-5.080921907623926
-5.247183568811729
-4.42021640338319
-4.698970004336019
-4.154901959985743
-2.065501548756432
-5.943095148663527
-4.721246399047171
-5.346787486224656
-4.958607314841775
-4.496209316942819
-5.987162775294828
-2.795880017344075
-3.0757207139381184
-3.886056647693163
-4.782516055786093
-3.032452023781138
-3.2062096153091812
-3.75448733218585
-3.9746941347352296
-3.306273051076353
-3.0190880622231564
-3.0338582672609675
-3.162411561764489
-3.1864190114318083
-3.300162274132754
-3.2225731776106885
-3.175223537524454
-5.167491087293763
-4.920818753952375
-1.9136401693252518
-1.8794260687941502
-1.91721462968355
-2.2781893847874533
-2.2479515521805613
-2.4282911681913126
-2.360513510731414
-2.3045183235098023
-2.154901959985743
-1.609064892896621
-1.85078088734462
-2.4001169279263124
-2.1290111862394245
-2.2596373105057563
-1.9208187539523751
-2.0560111249262283
-2.106793246940152
-1.958607314841775
-3.2426039712069756
-3.1505805862031004
-3.500312917381596
-4.000869458712629
-2.9208187539523753
-2.154901959985743
-1.6020599913279623
-2.1870866433571443
-5.787812395596042
-3.7931741239681505
-5.3979400086720375
-3.2684112348132612
-4.366531544420414
-5.366531544420414
-4.000869458712629
-5.698970004336019
-4.316052869248487
-3.72584215073632
-3.473660722610156
-3.5783960731301687
-4.0655015487564325
-3.494850021680094
-3.2254830342714502
-3.141462802430361
-3.6055483191737836
-4.454692883534176
-3.826813731587726
-3.413412695328245
-3.583359492661719
-3.8927900303521317
-3.744727494896694
-3.6090648928966207
-3.406713932979543
-3.7594507517174005
-3.161150909262745
-3.153044674980176
-3.408935392973501
-3.4056074496245734
-3.5199930570428495
-4.096910013008056
-3.281498311132726
-3.3027706572402824
-3.55129368009492
-4.642065152999546
-5.025949097207123
-5.501689446210399
-2.9136401693252516
-4.0851281824599495
-3.0123337350737254
-2.906578314837765
-3.3675427078152755
-3.344861565188618
-2.94692155651658
-4.221848749616356
-2.958607314841775
-3.1739251972991736
-2.207608310501746
-3.744727494896694
-3.5850266520291822
-3.3665315444204134
-3.886056647693163
-3.2006594505464183
-2.853871964321762
-2.638272163982407
-4.084072788302884
-3.5466816599529625
-2.4710832997223453
-4.100179497572904
-3.721246399047171
-2.4710832997223453
-2.9507819773298185
-2.91721462968355
-2.2494916051486538
-3.370590400897281
-3.570247719997592
-3.282329496997738
-3.6090648928966207
-3.39040559077478
-3.8013429130455774
-5.0
-3.9706162223147903
-4.230622673923862
-4.610833915635467
-4.009217308196862
-4.267606240177032
-4.448550002027125
-4.079876673709276
-4.496209316942819
-3.8477116556169433
-4.686132779630847
-4.679853713888946
-4.1487416512809245
-4.136677139879544
-4.721246399047171
-4.4089353929735005
-3.853871964321762
-4.522878745280337
-4.425968732272281
-4.638272163982407
-4.958607314841775
-3.277366077466188
-3.277366077466188
-3.619788758288394
-5.863279432843593
-5.0
-3.2390500485891027
-3.153044674980176
-3.6808939406902237
-5.221848749616356
-5.096910013008056
-5.376750709602099
-4.619788758288394
-4.97469413473523
-4.7447274948966935
-4.346787486224656
-2.7304870557820835
-2.688246138944246
-2.939302159646388
-4.581698708680254
-2.6458915608525992
-3.9507819773298185
-5.3260580013659125
-3.1542819820333414
-3.0565054840938974
-3.359518563029578
-3.0589857562944305
-3.0447934624580584
-3.0310503190186573
-2.7721132953863266
-2.96657624451305
-2.630784142589857
-2.6595558851598815
-2.886056647693163
-2.5575202309355514
-2.494850021680094
-2.406713932979543
-2.441291429466834
-2.438898616350944
-2.5214335044061564
-2.4584207560534193
-4.494850021680094
-4.481486060122112
-3.657577319177794
-5.8996294548824375
-4.405607449624573
-4.496209316942819
-3.8239087409443187
-3.1870866433571443
-2.2831622767004753
-2.25649023527157
-2.58838029403677
-4.0655015487564325
-1.6020599913279623
-3.5850266520291822
-4.413412695328245
-5.920818753952375
-2.8210230527068307
-3.42021640338319
-4.94692155651658
-4.863279432843593
-4.275724130399211
-4.11690664142431
-4.716698771296451
-2.886056647693163
-2.812479279163537
-3.0
-5.958607314841775
-4.583359492661719
-4.221848749616356
-4.0
-3.9208187539523753
-5.376750709602099
-5.795880017344075
-5.130181792020672
-4.511449283499555
-4.928117992693875
-5.54515513999149
-5.179798540514359
-4.530177984021837
-3.0
-3.494850021680094
-3.136677139879544
-3.2006594505464183
-3.3279021420642825
-3.3979400086720375
-3.4559319556497243
-4.468521082957745
-3.552841968657781
-2.8927900303521317
-4.096910013008056
-3.5072396109731625
-3.43297363384094
-3.4685210829577446
-3.4775557664936803
-3.4814860601221125
-2.9913998282380825
-4.721246399047171
-4.698970004336019
-5.107905397309519
-5.200659450546418
-5.876148359032914
-5.432973633840939
-5.657577319177793
-4.886056647693163
-3.3872161432802645
-3.431798275933005
-3.0604807473813813
-5.705533773838407
-4.772113295386326
-4.4089353929735005
-3.677780705266081
-3.72584215073632
-4.1944991418416
-4.17134010346468
-4.037157318798758
-5.1487416512809245
-5.267606240177032
-4.823908740944319
-5.657577319177793
-4.3979400086720375
-3.595166283380062
-4.798602875679548
-5.148130399270234
-4.928117992693875
-4.853871964321762
-3.2448877336049287
-5.294136287716081
-4.872895201635193
-5.243363891754152
-5.039529222465701
-5.014124642691606
-4.0
-4.229147988357856
-3.113509274827518
-3.5850266520291822
-3.619788758288394
-3.4989407377822483
-3.360513510731414
-3.6458915608525992
-3.5086383061657274
