trial,state,mae_mean,mae_std,param_n_estimators,param_learning_rate,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_lambda,param_reg_alpha,param_max_depth
64,PRUNED,0.7440024844681159,,2700,0.06395517444244957,12,7,0.7478211965232611,0.7876087271223032,0.011040471128098958,0.2510297032797326,4
65,PRUNED,0.7369034568366997,,2200,0.1671574006148706,10,10,0.8538008851231612,0.7260482053665678,0.0061316478150860625,0.559445231991554,4
66,PRUNED,0.7676187664801676,,2300,0.1333557408305093,13,15,0.798627398221831,0.8377400263186356,4.346243224916175,0.08028199201573816,4
67,PRUNED,0.7636718012978841,,2800,0.07985252193689783,7,13,0.7698162003174621,0.7668369631508413,0.001885385426659882,2.103284379408788,3
68,COMPLETE,0.7175183014544546,0.03706786314133487,2500,0.09569424709098184,32,5,0.6970971972319441,0.6654039675885146,0.0010393323539066863,0.02392670439290348,-1
69,PRUNED,0.7653192365153925,,2100,0.04622755672544713,15,10,0.8182595211577038,0.6875347445040791,0.007628684937851668,0.5363299864265321,4
70,COMPLETE,0.7162089786932793,0.034627393090157714,2400,0.10827053997030817,29,7,0.7865572319613174,0.6197617359208485,0.01800498212461183,0.010540196623816993,6
71,PRUNED,0.7039006450740528,,2400,0.10667442865047841,30,7,0.7510166609334985,0.633289119888987,0.016803829790415,0.012349799108788646,6
72,PRUNED,0.7429260696093694,,2300,0.053515656761451175,28,9,0.7813592731606007,0.605024122557543,0.023218469916639187,0.19271532371044162,6
73,COMPLETE,0.7191229275506786,0.024771370032476904,2900,0.1445111919030646,19,12,0.8441349513265198,0.5885342514180526,0.005351007679478328,0.003587431287611854,6
74,PRUNED,0.7887908131643268,,2600,0.08457380510874538,7,17,0.8088980146862863,0.6604709313840801,0.009530619999592947,0.0005778770664204501,3
75,COMPLETE,0.7308051718718783,0.036037095315798254,2700,0.07507336812784725,28,7,0.7788215601986765,0.5676577005302291,0.0033723186396541157,0.0902474407653986,10
76,PRUNED,0.7597250434379536,,2500,0.0943786377346532,37,11,0.895348546295723,0.6228711255757029,0.01213393550164091,1.4385882846652869,6
77,PRUNED,0.7580407219913047,,2800,0.18764949861572633,24,31,0.7177224071534657,0.548267209947769,0.021888378102883646,0.04291284710052583,8
78,PRUNED,0.7687672427507903,,2600,0.11367132632310456,33,14,0.751695399505787,0.4876732293482966,0.03899240398664642,7.502789560235727,6
79,PRUNED,0.7036280829065364,,2300,0.12753018702283642,38,6,0.6761699754343695,0.7345211382283989,0.05860552975081658,0.001175510259648719,-1
80,PRUNED,0.7587162044797662,,2400,0.03275684308805931,34,8,0.7646863308832464,0.778255362481954,0.10992896525915702,0.7464909308258778,6
81,COMPLETE,0.7202048079422463,0.025031730372611156,2500,0.09928755010227028,30,5,0.7098328526372208,0.6554174138518409,0.0020832172098879925,0.026126735181267853,-1
82,PRUNED,0.7054210539577415,,2500,0.06322758446501958,31,6,0.6931553163794508,0.6751311524174431,0.0029668718529170125,0.014136971123147303,-1
83,PRUNED,0.7507786842350473,,2700,0.15158518626756362,32,10,0.6401355805485093,0.7222726978873315,0.001686798963637574,0.0002888813559519701,-1
84,PRUNED,0.8018860332448542,,2200,0.13469803901519314,21,40,0.7361164042599536,0.6963674956664677,0.004609613531772539,0.007276004605356717,-1
85,COMPLETE,0.7090911702319811,0.0390282957554242,2600,0.0894439909476672,7,8,0.7884395741586012,0.6479641730581501,1.126015883678095,0.166510858378912,3
86,PRUNED,0.7020985701190894,,2400,0.0701395890232411,7,9,0.7931995831345581,0.6428032784327006,13.857791197201061,0.18151276017410267,3
87,PRUNED,0.7843592736082697,,2600,0.08926364830934062,7,13,0.8380662229721798,0.5804170867980294,9.764648276234084,3.0117349019474946,3
88,COMPLETE,0.7219937121381512,0.040124243463487204,3000,0.11894426940383804,7,8,0.8094862389039562,0.5193081349737784,1.0627185047920553,0.44108083144226473,3
89,PRUNED,0.7387256077457525,,2900,0.05536673839210211,7,12,0.7729896748218642,0.5511621062588911,0.4004955475928282,1.367468283856137,3
90,PRUNED,0.754483804911615,,2700,0.024889309915225418,8,11,0.7872052871813899,0.7511012635920782,2.998551688883263,0.09959160769176724,4
91,COMPLETE,0.7227499473926945,0.04172428554595695,2500,0.09552799750016307,26,6,0.5502994984739008,0.6092461311754398,0.0011466995813179327,0.025526936275362608,6
92,COMPLETE,0.7139782176643231,0.03637070968918264,2600,0.10703684856977448,53,5,0.608745253051421,0.6724778430703136,28.566300203657114,0.25969569408467247,7
93,PRUNED,0.7548065504391948,,2800,0.018910519298112733,50,9,0.6087630497559393,0.6755816372700086,37.908669861793314,0.3518888937810848,10
94,PRUNED,0.7497561289038539,,2400,0.19947252982032262,53,7,0.5148147269817696,0.6334452761059617,29.158160429070993,0.906382621080868,7
95,PRUNED,0.7439171229402862,,2600,0.07443575990671426,46,10,0.5944177125090225,0.7042668464877769,6.125125908033125,0.26974788280857265,7
96,PRUNED,0.7456695724069592,,1500,0.10931178068540057,57,15,0.8112579982595471,0.5045211487607465,2.619048630651192,0.1626556627566032,7
97,PRUNED,0.7435489062883117,,2800,0.16228654532397474,9,8,0.537130703782494,0.6183797217209157,1.0109035619279094,0.0687774361873831,7
98,COMPLETE,0.7148440611071324,0.03341384720211821,1900,0.08222109295380362,10,5,0.6594301235853582,0.8183437579873309,0.017155998978933704,1.9147265578857178,6
99,PRUNED,0.735992214077805,,1300,0.06471993966703388,44,5,0.6667052180045347,0.8909539981670457,0.015405621867588197,3.002867328852094,6
100,PRUNED,0.7697215296619168,,2000,0.02909195348380453,10,6,0.7584623652636532,0.8102939816634583,0.009909066556734653,1.1850540744179775e-05,6
101,PRUNED,0.7366774367168885,,1700,0.08309666498231709,50,8,0.620039208471624,0.8532555243228098,0.02939345958587566,1.992923806713224,6
102,PRUNED,0.7615295712935242,,2600,0.1039355877769383,11,11,0.5129347851656281,0.8211447832841955,0.00699422113869308,4.883726379025704,6
103,COMPLETE,0.7253539173387057,0.029720157598020516,2600,0.07851900802311033,8,7,0.6433830376894062,0.7800085611655679,0.017082407558548476,0.5371770215114328,4
104,COMPLETE,0.7224035632618016,0.02859219229964917,2100,0.1224851027946509,18,13,0.6020057454769816,0.6788533824170575,0.07757932677234274,1.085758567194344,8
105,PRUNED,0.7972518745803202,,1800,0.042191076697085626,7,10,0.6308559038812268,0.6511584606007942,23.031802668707467,12.63408514404135,3
106,PRUNED,0.7110319427241638,,2300,0.08670267931426802,16,5,0.5751501406047972,0.5941265890323402,0.02584624244353623,0.23149062643676055,6
107,PRUNED,0.768765646047525,,2700,0.0679136122123649,15,24,0.7413243544654219,0.5371823166868922,11.198567746172522,0.6697287702934639,4
108,PRUNED,0.7419775591721249,,2400,0.04803577232301593,54,9,0.7911306351494277,0.7150157789157402,0.2181791905494549,1.244787534921542,6
109,PRUNED,0.7793146082965157,,2200,0.06087936056458931,10,17,0.558486632728304,0.4312580469101147,0.04661084727985275,0.11374577708774927,7
110,PRUNED,0.7671014824747437,,2500,0.1079350907673421,7,12,0.8255570727677519,0.7458812874700063,0.012355752336974064,0.4448009567102051,3
111,PRUNED,0.7397953998024318,,1900,0.09283413870622918,33,5,0.6765518406884007,0.6596867133257057,0.0015536760501217526,0.03621415582939553,-1
112,COMPLETE,0.7189864215834325,0.04273131389264331,2500,0.1349418554110865,35,6,0.7063987247131913,0.6306138061191786,0.0012259137385132257,0.004121576267353485,-1
113,COMPLETE,0.7215790049490394,0.046198957705654464,2400,0.11657944554010034,12,8,0.6576970795626828,0.6882780561349955,5.786079035746271,1.4239357756373595e-07,6
114,PRUNED,0.7018632315225104,,2600,0.10069027173447384,13,7,0.5860612025826922,0.6420958330266673,0.007161934951346238,1.2990692739272495e-06,4
115,PRUNED,0.7320662617268029,,2700,0.143917653672422,29,14,0.7297245934296509,0.6623279567364848,0.0010063220721118614,0.009475014433951344,6
116,PRUNED,0.7519927274563493,,2500,0.07251834148161894,29,10,0.8047617384661021,0.7937640856859743,48.520829490807635,0.002061205458551983,5
117,PRUNED,0.7773036052163389,,2300,0.09609142299537266,32,54,0.6849556614453987,0.759521814015968,0.017950743793807903,1.8979597015547753,-1
118,PRUNED,0.7291077719355399,,2800,0.08074581094863874,7,6,0.5311111808949366,0.5636673922980909,0.03220432993116078,0.057336586531419195,3
119,COMPLETE,0.7183205513807803,0.029246415782627638,2600,0.03468766834095691,48,8,0.7742183695887582,0.6731062570284981,0.02108821510197506,5.7528691509454985e-05,6
120,PRUNED,0.7495351645717208,,2500,0.17533107537059311,36,12,0.756391734214329,0.8444101936885222,0.14959621295340683,0.30131362935974193,10
121,COMPLETE,0.7223341292802469,0.034824168603763916,2600,0.03539858060763245,49,8,0.7774306034065259,0.6770855709020372,0.022000335104128972,0.00020952538814337506,6
122,PRUNED,0.6997516893013837,,2700,0.038705103250270045,55,5,0.7677006055129776,0.8176704015144043,0.009744929161454948,3.4832641920844836e-05,6
123,COMPLETE,0.7251478188261951,0.04455209712698293,2500,0.03130227779910081,27,9,0.7896533168671207,0.7286772086464012,0.014278594258972509,0.7847893318294809,6
124,PRUNED,0.7313609940939838,,2400,0.033801453952832426,52,11,0.7993040873524332,0.6953505773513656,0.04213272379368766,7.51595394791566e-05,6
125,PRUNED,0.734488854957966,,2600,0.029256915703205856,34,7,0.6573421597636789,0.6682854209158309,0.7538590471196006,0.13145938973757898,8
126,COMPLETE,0.7168840998386681,0.03256974100087029,2700,0.09034129830964849,14,9,0.7448782588476741,0.4807813282478117,4.021507673791537,0.01968652337690526,4
127,PRUNED,0.7565341643869504,,2900,0.0898898925098758,15,10,0.7228774523088672,0.6079212755632111,3.7326381206349772,0.0210573397892576,4
128,COMPLETE,0.7037483675184953,0.0362932021276458,2700,0.12414089704530565,14,6,0.7441955786669947,0.4588711529496853,7.985681458268011,0.01141375629929719,4
129,PRUNED,0.749042365464575,,2800,0.12768451266638084,14,13,0.8143405344070302,0.4760627862583223,7.451874147721331,0.012370573846319361,4
130,COMPLETE,0.7118796487473483,0.02737327085980388,2700,0.11057503149330478,14,9,0.7442901545492604,0.45027424748795625,5.239222931003875,0.006540351699617106,4
131,PRUNED,0.7434494299783972,,2700,0.11750150556849812,14,9,0.7429016988671685,0.4406207520524306,1.5658020419812935,0.005317730239130168,4
132,COMPLETE,0.7052335688990536,0.027447649144173664,2800,0.11149550746530401,14,6,0.761987965408782,0.4546552999923923,15.733707173604268,0.007931305570150943,4
133,COMPLETE,0.7013536148187997,0.026554554264894187,2800,0.10790136959705456,14,6,0.7614201380395056,0.4585103945669185,15.08255854420237,0.008596984186440695,4
134,COMPLETE,0.7077725292901866,0.02992902697148168,2900,0.11137607362675277,14,6,0.7350485743936328,0.4584964699932562,14.767393925816265,0.008239112744513413,4
135,PRUNED,0.7413152224971529,,2900,0.11190658221400603,14,6,0.7627468388885822,0.45975363560577404,16.09877693653119,0.002178228150102754,4
136,PRUNED,0.703240475033675,,3000,0.10124025652030345,13,7,0.7310136371063831,0.42032165146712025,8.981814421884026,0.0010091529821949251,4
137,COMPLETE,0.7000892835243318,0.023852432205377957,2900,0.1395048667892501,15,5,0.7544151664771039,0.45215147163902064,24.240507343742237,0.007743433669491625,4
138,PRUNED,0.7487701175515885,,2900,0.15032801428246995,15,5,0.7581404489946757,0.49557545780772316,28.686149080483105,0.006275108947239648,4
139,PRUNED,0.7285312585202701,,2800,0.12780589215739213,14,6,0.7130531357404033,0.45056584102245517,12.686635060418562,0.0035356418635749745,4
140,PRUNED,0.7277496394306472,,2900,0.139318126415261,13,5,0.7007014555933481,0.4640070905029323,18.352391542185405,0.008025669995203466,4
141,PRUNED,0.7421895223862334,,3000,0.10947174990764377,14,7,0.7496302555172745,0.40110803439183024,25.882542180681803,0.011690071979788264,4
142,PRUNED,0.755628681597516,,2800,0.15474796015373515,15,8,0.7237291026980908,0.43508654929450696,15.487808940291632,0.016597772849402635,4
143,COMPLETE,0.7177838202785798,0.029104615222868647,2800,0.1184622900187001,14,6,0.7665481052935047,0.45323931824413444,11.122311969593124,0.005993551895680885,4
144,PRUNED,0.7425654247350642,,2800,0.10265466665651467,14,11,0.7786396279072327,0.4705060738871932,20.342460017618993,0.0028120027329153587,4
145,COMPLETE,0.7086623507633119,0.026641123124271884,3000,0.12563149676133079,13,8,0.7367688276644129,0.49397780299897887,5.170894003280756,0.037289340588597536,4
146,PRUNED,0.7078682225045709,,3000,0.12796419611107243,14,8,0.742058466477948,0.4881315733207058,5.247986550269984,0.05243690332441067,4
147,PRUNED,0.768967907833066,,2900,0.08588461098067808,13,10,0.7357794514092227,0.4227170045910381,7.665152789932699,0.033061112467703366,4
148,PRUNED,0.7486224066180689,,2900,0.1404479998301831,12,5,0.7243703141871941,0.44008140327540946,9.89959144711054,0.03567122493640348,4
149,PRUNED,0.7352759094804707,,3000,0.12161088616679648,13,9,0.7540283926267578,0.5011844448027372,32.64316749561571,1.0633064501399375e-08,4
150,PRUNED,0.7380293555001773,,1100,0.0803693990781966,13,6,0.7680167715148987,0.4627865526484517,48.56178738369689,0.0015905276936485804,4
151,COMPLETE,0.7089814841730192,0.028271630438369964,2800,0.11043383659021141,14,8,0.7857669775219828,0.450574933699471,21.138668349475584,0.00851717235980439,4
152,PRUNED,0.755098666262786,,2800,0.11459637110879736,14,8,0.9589880742188823,0.4462827208426828,22.899544732401022,0.005088408780623407,4
153,PRUNED,0.7419599138816458,,3000,0.09663494448990616,15,11,0.7829917389640969,0.4773782942177265,12.599588387966701,0.009460826549794738,4
154,PRUNED,0.7466367942044189,,2700,0.005415717985466447,14,7,0.7562496350247504,0.4306736872691659,17.685138555212788,0.014698393515199063,4
155,PRUNED,0.7688978670038186,,2900,0.10699729626288416,11,41,0.7986344934999989,0.45916442890786097,33.486338277549144,0.02336960452596132,4
156,PRUNED,0.7344917824704291,,2900,0.13114011279179374,9,5,0.7376457745166028,0.4485347187006942,8.550712522001152,0.008337385741766174,4
157,COMPLETE,0.7204419494837659,0.03936862275356916,2700,0.16448587278132049,17,9,0.7706390371666358,0.4127042568534879,4.732891418450405,0.004273561484146793,7
158,COMPLETE,0.7092479599015988,0.0416611421169616,2800,0.07609976004757524,14,7,0.7486347777026314,0.48600131002673097,3.0775682762855094,0.09088072861379388,4
159,PRUNED,0.7383790668229925,,2800,0.07408764241227439,14,12,0.7481113147549149,0.516086910027169,3.0826708747881417,0.17468653401071813,4
160,COMPLETE,0.7207375725893054,0.03458761093723977,2600,0.056212759808522764,14,7,0.7624772452670401,0.4887106776231948,7.198161530772521,0.08161690055073953,4
161,PRUNED,0.757438382824098,,2700,0.06848192632672273,12,27,0.7816933242184089,0.47178122700438074,6.159250947195415,0.06456949170072862,4
162,PRUNED,0.7387787900088526,,3000,0.08506898181706152,15,6,0.5089961795744209,0.4418850394099663,2.1831091216711345,0.41160688280677743,4
163,PRUNED,0.6975141493294761,,2800,0.09801567995937852,14,9,0.7184949478286009,0.46477855736947193,14.256244507848386,0.04235268111720805,4
164,COMPLETE,0.7011772159962711,0.03393944219496232,2600,0.07754864507520612,13,7,0.7328318373696463,0.5028914220320629,3.2978215968796607,0.21359437949033652,4
165,PRUNED,0.7288931507976779,,2600,0.061336357085781536,13,10,0.7315769487468835,0.5054226610253316,3.212276670970745,0.21880005694341992,4
166,COMPLETE,0.7167722408363653,0.03571938888924537,2700,0.0755751724052742,14,7,0.7483032113337248,0.48075842473844366,2.3061874486248115,0.09463082715250826,4
167,PRUNED,0.7491760300704676,,2900,0.1138234672094435,13,8,0.7034196782049746,0.42735617025335987,4.681141665936804,0.016385157497169015,4
168,PRUNED,0.7362733280386689,,2600,0.136171576799847,14,11,0.7597758447497693,0.5289281591300419,24.940960743798687,0.1440660867406655,4
169,PRUNED,0.725083351819238,,2800,0.09165860504769471,16,9,0.7727536612788031,0.4564832081245377,20.25647488916759,0.02705590459867545,5
170,PRUNED,0.7258771845799488,,800,0.12217172642738969,13,7,0.7384340164965605,0.48716780322133585,1.4726744223444703,0.26874138462965264,4
171,COMPLETE,0.7045453689190004,0.02798968830898254,2600,0.08134156006803592,17,5,0.6852476384948727,0.44975515743223016,11.25066650882997,1.0562827274312547,7
172,COMPLETE,0.7127781305072494,0.023202036039897216,2600,0.10403568242386536,19,6,0.7899108604997725,0.4723310112719315,10.664991505641547,1.0159597351131942,7
173,COMPLETE,0.7035270748764076,0.031112179420878464,2700,0.10962812120376642,19,5,0.7917593376749189,0.4967985513777323,10.934918963968524,0.3856875476287541,7
174,COMPLETE,0.711180745812439,0.030122567033297184,2700,0.1038614807366717,18,5,0.80290245569465,0.4720075680943107,10.41628091167272,0.38283000438293874,7
175,PRUNED,0.7304214947945079,,2700,0.1000040416951292,20,6,0.8299191455153684,0.49502992019691006,10.495233246856907,0.6042080749802152,7
176,COMPLETE,0.6998547462093642,0.03202225210681436,2700,0.1051707214396063,18,5,0.7953609297618889,0.4727883581823336,6.458558350526573,0.008362552225184726,7
177,COMPLETE,0.6947351526587101,0.025438223786417594,2700,0.1135571871564399,17,5,0.8091129333715157,0.45125972632483435,6.759107605636507,0.006722975757743144,7
178,COMPLETE,0.7190356126037922,0.03770814239851731,2700,0.09147962005215537,17,5,0.8140235161541446,0.4545937684083381,6.286680390844677,0.005867775565492756,7
179,PRUNED,0.6917119439601362,,2800,0.11222551713885437,18,5,0.8066483792257091,0.43866417956347875,8.663336681837551,0.002362701882991796,7
180,PRUNED,0.7352971953175641,,2700,0.10494549944477397,17,7,0.8489117826941134,0.4756574613158307,13.409800922429223,0.012424950692751522,7
181,PRUNED,0.6979465899225197,,2800,0.14692718550319542,23,6,0.798068501807294,0.44566614791498,3.7790566021637204,0.006503029660603933,7
182,COMPLETE,0.7150321729212361,0.046758484673849764,2700,0.12400342806303281,19,8,0.8189717889781091,0.46441957772108544,6.4065430311837,0.0036598362686969164,7
