feature,importance
χₐₗₗ,69
rₐₗₗ (pm),68
χ⁺(incl Li⁺) - χ⁻,67
Φ⁺(excl Li⁺) (|Z| pm⁻¹),65
chi_range_x_r_avg,63
r_ratio_x_chi_diff,61
ρ⁺(incl Li⁺) / ρ⁻,59
ρ⁺(excl Li⁺) (C m⁻³),50
r⁺(incl Li⁺) - r⁻,50
field_x_r_diff,49
r⁺(incl Li⁺) (pm),45
χ⁺(excl Li⁺),44
r⁺(incl Li⁺) / r⁻,42
χ⁺(excl Li⁺) - χ⁻,41
Φ⁺(incl Li⁺) (|Z| pm⁻¹),40
nₕₒₛₜ cₐₜᵢₒₙ,38
r⁺(excl Li⁺) - r⁻,38
ρ⁺(incl Li⁺) (C m⁻³),38
r⁺(excl Li⁺) (pm),31
n_Li × r⁻ (pm),30
n_Li,29
log_rho_ratio,21
χ⁻,9
r⁻ (pm),8
ρ⁻ (C m⁻³),6
χₘₐₓ - χₘᵢₙ,3
