feature,importance
r_ratio_x_chi_diff,52
ρ⁺(incl Li⁺) / ρ⁻,50
r⁺(incl Li⁺) - r⁻,45
Φ⁺(excl Li⁺) (|Z| pm⁻¹),44
field_x_r_diff,43
χₐₗₗ,42
rₐₗₗ (pm),42
r⁺(excl Li⁺) - r⁻,41
Φ⁺(incl Li⁺) (|Z| pm⁻¹),38
nₕₒₛₜ cₐₜᵢₒₙ,36
chi_range_x_r_avg,36
ρ⁺(incl Li⁺) (C m⁻³),35
χ⁺(incl Li⁺) - χ⁻,34
ρ⁺(excl Li⁺) (C m⁻³),33
χ⁺(excl Li⁺) - χ⁻,31
χ⁺(excl Li⁺),29
r⁺(incl Li⁺) (pm),27
n_Li × r⁻ (pm),27
r⁺(excl Li⁺) (pm),26
r⁺(incl Li⁺) / r⁻,20
log_rho_ratio,19
n_Li,19
r⁻ (pm),9
χₘₐₓ - χₘᵢₙ,4
ρ⁻ (C m⁻³),4
χ⁻,2
