χₐₗₗ,χ⁻,χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(incl Li⁺) / r⁻,ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₒₛₜ cₐₜᵢₒₙ,n_Li,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
2.2709243697478994,3.44,1.2208,-2.357966101694915,-2.2192,2.46,110.36554621848738,138.2,82.0593220338983,101.85999999999999,-36.34,-56.14067796610169,0.5937722288994088,28978758058.690765,153166151543.04355,192349577729.65512,5.285462932291152,0.024183605313248046,0.03692516039111724,0.21008403361344538,0.2857142857142857,6.0,-1.4000947878726397,0.7230830314040418,39.48571428571428,271.49924369747896,-1.3576839979503643,13206.041316526609,7.508474576271188,91.29411764705884,58.74576271186442,0.8030448563658358,19200189474684.742,212421.64736256,19.203344596997113
2.368,3.16,1.78,-1.9800000000000002,-1.3800000000000001,2.18,136.85,181.0,70.625,80.0,-101.0,-110.375,0.39019337016574585,6449680150.445432,149288957386.92316,224091403271.38156,23.146722613308643,0.02048611111111111,0.0375,0.1,0.3,8.0,-0.7725828729281768,1.3644895071588188,54.3,298.333,-2.261154513888889,21663.475,5.0,105.14285714285714,31.75,0.0,0.0,0.0,24.446652852180122
2.2827966101694916,3.44,1.2252000000000003,-2.354310344827586,-2.2147999999999994,2.46,110.64406779661016,138.2,82.13793103448276,101.46,-36.739999999999995,-56.06206896551723,0.5943410349817856,28978758058.690765,170050095464.33258,230367873915.6747,5.868094661611433,0.02497732009195667,0.038391827057783906,0.211864406779661,0.2796610169491525,6.0,-1.3992632470131519,0.76849711108193,38.649152542372875,272.184406779661,-1.4002802415690738,13270.022598870055,7.551724137931036,91.1764705882353,59.275862068965516,0.8030448563658358,958291146036.6031,266931.0816,19.330589341170658
2.6514285714285717,3.216,1.5,-1.9760000000000002,-1.7160000000000002,2.46,142.67142857142858,172.44,68.25,69.0,-103.44,-104.19,0.3957898399443285,10955495732.0945,353226757859.6738,582098706960.5773,32.24196937294987,0.04363929146537843,0.07246376811594203,0.14285714285714285,0.14285714285714285,17.0,-0.7820807237299932,1.5084215611009026,24.634285714285713,350.9717142857143,-4.546777777777778,22780.07,11.5,98.83333333333334,76.5,0.0,0.0,0.0,31.640373418035367
2.284723404255319,3.44,1.2082000000000002,-2.360782608695652,-2.2318,2.55,110.95728470111449,138.2,82.53010351966873,102.06923809523808,-36.13076190476191,-55.66989648033126,0.5971787519512933,28978758058.690765,157293878985.76373,200114670280.85513,5.42790269573306,0.024874412723757084,0.03795189000538203,0.2127659574468085,0.2765957446808511,6.0,-1.409809211889188,0.7346320535999001,38.225531914893615,282.94107598784194,-1.3847559813405916,13336.09020948521,8.130434782608697,91.13529411764706,62.33913043478261,1.005044235436352,10934376324319.436,513545.2836,19.748079172974165
2.2474747474747474,3.255094339622642,1.4700000000000002,-2.1685726004922072,-1.785094339622642,2.46,119.93787878787879,166.46415094339622,66.33152173913044,62.125,-104.33915094339622,-100.13262920426578,0.3984733131020236,14101065100.415546,258419501519.06845,741052395456.1414,18.32623987470656,0.024218867697128568,0.058073458073458074,0.10101010101010101,0.36363636363636365,8.0,-0.8641183088204009,1.2630733668071676,60.53241852487135,295.0471818181818,-2.4250988988637454,17126.88517676768,1.3043478260869565,94.42857142857143,21.826086956521742,0.6931471805599453,124344107811256.25,356725.48022499995,17.5399447651845
2.1239999999999997,3.23,1.4700000000000002,-2.25,-1.7175,2.46,92.94,164.85,67.5,77.53333333333333,-100.85833333333333,-97.35,0.40946314831665154,17234593518.117798,124354808758.77036,471392579892.14136,7.2154187232813385,0.014814814814814815,0.05220496643293334,0.0,0.4,1.0,-0.921292083712466,0.8582615390239572,65.94,228.6324,-1.4422222222222223,12986.248,0.0,68.16666666666666,9.0,0.0,0.0,0.0,8.65795382835679
2.3091954022988506,3.24,1.4700000000000002,-2.1310526315789478,-1.77,2.46,123.92011494252874,168.77142857142857,66.08552631578948,62.125,-106.64642857142857,-102.68590225563909,0.3915682107757968,12886559552.80124,286643647363.3417,741052395456.1414,22.243613292504588,0.02619866830393146,0.058073458073458074,0.1149425287356322,0.3218390804597701,8.0,-0.8344524660164219,1.347205336216442,54.317241379310346,304.8434827586207,-2.690233892685416,18192.122672413796,1.5789473684210529,96.55932203389831,24.526315789473685,0.6931471805599453,124344107811256.25,356725.48022499995,19.181611445342245
2.921222222222222,3.44,2.0644,-1.5563333333333333,-1.3756,2.46,106.19444444444444,138.2,42.18333333333334,37.120000000000005,-101.07999999999998,-96.01666666666665,0.3052339604438013,28978758058.690765,19652051197174.426,23557590474857.56,678.15367233382,0.16939461002857112,0.20031056907132236,0.2777777777777778,0.05555555555555555,14.0,-0.4750457871040361,2.8313281178852945,7.677777777777777,261.23833333333334,-16.264705806243303,13538.65722222222,5.466666666666667,80.52941176470588,50.43333333333334,0.8731726364245316,17485870331941.021,186101.23208064,20.87918147448822
1.7947368421052632,2.5933333333333333,2.1359999999999997,-1.4549771689497717,-0.4573333333333336,1.6800000000000002,119.6203007518797,190.0,61.773972602739725,25.699999999999996,-164.3,-128.22602739726028,0.325126171593367,10830828501.851728,3904172652369.5864,27717025067117.727,360.4685137154648,0.04456200586249986,0.23196930946291558,0.07518796992481203,0.47368421052631576,2.0,-0.4730511566963948,2.5568673358603697,90.0,200.96210526315792,-5.71400898460178,18588.080827067668,0.410958904109589,108.85714285714286,13.84931506849315,0.6108643020548935,661036384116.5388,167877.11010000002,17.512834022140947
2.457582417582418,3.16,1.346,-2.061935483870968,-1.814,2.18,143.43040293040295,181.0,70.71505376344086,77.46666666666665,-103.53333333333335,-110.28494623655914,0.39069090477039153,6449680150.445432,187071436713.97684,318776355419.91034,29.004761840950703,0.026230389788358493,0.0502030972328002,0.10989010989010989,0.23076923076923078,8.0,-0.8055794397717235,1.4624693038120433,41.769230769230774,312.67827838827844,-2.8928171275731063,23312.155372405374,3.838709677419355,105.39999999999999,37.774193548387096,0.1985152433458726,15701518203406.727,97856.81636400003,26.947988179798706
1.8211909262759927,2.643333333333333,2.1247499999999997,-1.5048904267589387,-0.5185833333333334,1.98,117.71550094517958,186.0,61.00865051903115,20.6,-165.4,-124.99134948096885,0.328003497414146,11078757388.627398,4414753864888.908,31122487989299.016,398.4881796780527,0.04808804511633741,0.25521390374331554,0.07561436672967864,0.4706994328922495,2.0,-0.4936093232019986,2.6004154434818614,87.55009451795841,233.07669187145558,-6.010589652992726,17884.888941398865,0.0,105.875,12.737024221453286,0.5331638407372986,170611690638.2625,327141.11694375,16.646528849997196
2.3169565217391304,3.44,1.2260000000000002,-2.348181818181818,-2.2139999999999995,2.46,111.62173913043478,138.2,82.62727272727273,100.78,-37.41999999999999,-55.57272727272726,0.5978818576503092,28978758058.690765,168638387826.7376,221778682708.2984,5.81937940491424,0.02620783193346449,0.03987945247584411,0.21739130434782608,0.2608695652173913,6.0,-1.403935307555226,0.7648766727268691,36.052173913043475,274.58947826086956,-1.4564406964478946,13470.98188405797,8.909090909090908,90.70588235294119,66.36363636363636,0.9502705392332347,546989944005.114,686605.8400000001,20.445191652913408
2.444655172413793,3.16,1.33,-2.1235039370078743,-1.83,2.18,140.4205031446541,181.0,71.64169491525423,82.39999999999999,-98.60000000000001,-109.35830508474577,0.395810469145051,6449680150.445432,158975485576.78375,248904804628.4526,24.648584405508,0.022627696099538637,0.04292213163180905,0.10314465408805032,0.26792452830188684,8.0,-0.8405050895384496,1.3917919823341403,48.49433962264152,306.116696855346,-2.4745264934182583,22527.457974842768,4.447457627118644,107.24226804123711,40.41016949152542,0.6931471805599453,12476906796755.213,265740.25,26.09611986555276
2.6611260330578514,3.44,1.4237829912023459,-2.0487771739130434,-2.0162170087976543,2.46,117.01503837072019,138.2,82.47434006211179,83.65999162128193,-54.540008378718056,-55.725659937888196,0.5967752537055847,28978758058.690765,408027893388.134,430488812112.4531,14.080240863385306,0.04552247143470113,0.04795386946618774,0.35227272727272724,0.02789256198347108,18.0,-1.2226595177481674,1.148610084120327,3.8547520661157026,287.8569943919717,-2.5367697627023844,14702.740435922302,9.05978260869565,92.54410201912859,85.9945652173913,0.8800417388415909,21241846431352.984,132903.83528609318,26.667190012396123
2.27864406779661,3.44,1.2056,-2.362758620689655,-2.2344,2.46,110.72881355932202,138.2,82.31034482758622,101.86,-36.33999999999999,-55.88965517241377,0.5955886022256601,28978758058.690765,152913440351.83194,190610834054.67325,5.2767423656367844,0.02452293190143654,0.03733764645577722,0.211864406779661,0.2796610169491525,6.0,-1.4072321042931804,0.722365890479243,38.649152542372875,272.39288135593216,-1.3705782077878734,13277.971751412428,7.8793103448275845,91.09411764705882,61.120689655172406,0.8731726364245317,268550006229.48425,413493.07840000006,19.547940637156557
2.3231707317073176,3.44,2.154,-2.1804761904761905,-1.286,2.46,96.53658536585365,138.2,56.857142857142854,22.800000000000004,-115.39999999999998,-81.34285714285713,0.4114120322513955,28978758058.690765,7583336113753.223,31452076289735.47,261.6860287247186,0.07145067366721246,0.2526854219948849,0.12195121951219513,0.39024390243902446,13.0,-0.8970741407995905,2.4177805365117524,53.931707317073176,237.48,-5.812001940872967,11174.556097560973,0.47619047619047616,73.0,16.761904761904763,0.5004024235381879,503646768850.69635,127906.36960000002,12.781588651430347
2.884891304347826,3.44,2.086,-1.5959375,-1.354,2.46,103.04347826086958,138.2,37.125,28.620000000000005,-109.57999999999998,-101.07499999999999,0.26863241678726485,28978758058.690765,18737374158386.082,23949019576281.727,646.5899649818402,0.1669015722884009,0.20948586438100505,0.27173913043478265,0.07608695652173914,14.0,-0.4287205476664255,2.810628960116503,10.515217391304347,253.48695652173916,-16.86957641905012,13080.318206521739,2.5,78.38823529411766,37.09375,0.8731726364245316,1065362704147.5713,173689.06020064003,19.290994870248436
2.897486338797814,3.44,2.094,-1.5758730158730159,-1.346,2.46,103.2363387978142,138.2,36.638888888888886,28.615,-109.585,-101.5611111111111,0.2651149702524522,28978758058.690765,19039357455248.87,23957258143336.293,657.0108151870554,0.1696663090240811,0.20992769751849036,0.27322404371584696,0.07103825136612021,14.0,-0.4177875277248167,2.8175725186273604,9.817486338797814,253.96139344262292,-17.231498862606813,13126.771789617485,2.698412698412698,78.36470588235295,37.98412698412699,0.8420953021316528,989613587377.7834,178324.37785236002,19.504319824371745
2.4354545454545455,3.44,1.48,-2.21,-1.96,2.46,112.39999999999999,138.2,81.44,95.38,-42.81999999999999,-56.75999999999999,0.5892908827785818,28978758058.690765,259680085742.50677,395005362726.2432,8.961049511389547,0.0316392183721968,0.04846362192957878,0.22727272727272727,0.22727272727272727,6.0,-1.3023328509406658,0.9523588768845394,31.409090909090907,276.50399999999996,-1.7958420348058899,13710.51515151515,10.3,90.76470588235296,67.69999999999999,0.6730116670092565,118834483689803.34,20075.570016000005,21.369602805983842
2.1919999999999997,2.9599999999999995,1.22,-1.9199999999999995,-1.7399999999999995,1.98,147.445,196.0,74.6125,95.94999999999999,-100.05000000000001,-121.3875,0.38067602040816323,5079321332.016004,125737447879.54507,129885365241.86926,24.754773258190255,0.018927682241908404,0.031266284523189164,0.1,0.3,8.0,-0.7308979591836732,1.3936589527572718,58.8,291.9411,-2.2975840281396565,25337.11525,2.75,120.85714285714283,31.75,0.0,0.0,0.0,38.80259399084234
2.440215053763441,3.16,1.48,-2.0284848484848483,-1.6800000000000002,2.18,141.16935483870967,181.0,68.75,71.625,-109.375,-112.25,0.3798342541436464,6449680150.445432,212121940729.06564,413986344260.74475,32.88875351662453,0.026009254790458902,0.0517564667344403,0.1075268817204301,0.24731182795698922,8.0,-0.77048802946593,1.51704741403875,44.76344086021505,307.7491935483871,-2.919538850229012,22824.768145161295,3.090909090909091,104.37142857142857,33.303030303030305,0.6108643020548935,49035834988386.39,21102.69,25.80828663022923
1.864705882352941,2.58,2.1,-1.3511111111111112,-0.48,1.6,118.08823529411765,184.0,59.5,31.5,-152.5,-124.5,0.3233695652173913,12278644599.949677,4596036545008.434,20246922621882.254,374.3113914240396,0.05386420805573974,0.19053708439897699,0.11764705882352941,0.4117647058823529,12.0,-0.4369082125603865,2.573233044205849,75.76470588235294,188.94117647058826,-6.706093902939598,17949.808823529413,1.1111111111111112,105.60000000000001,18.11111111111111,0.6931471805599453,786948076329.2129,199853.70250000004,17.880305900946606
2.2663025210084036,3.44,1.1988,-2.3672881355932205,-2.2412,2.46,110.44117647058823,138.2,82.21186440677965,102.22,-35.97999999999999,-55.988135593220335,0.5948760087321249,28978758058.690765,148027157238.16068,180221551170.1315,5.108126336482773,0.02399937539430921,0.03649037778242159,0.21008403361344538,0.2857142857142857,6.0,-1.4082429176206082,0.7082616298910693,39.48571428571428,271.68529411764706,-1.3436802837291797,13215.797619047618,7.559322033898306,91.22352941176472,59.49152542372883,0.8030448563658358,149353437844.6761,313813.9296,19.267380051495987
1.9003636363636365,2.5859259259259257,2.19,-1.3466402116402114,-0.3959259259259258,1.6800000000000002,120.49090909090908,186.66666666666666,56.67857142857143,17.0,-169.66666666666666,-129.98809523809524,0.3036352040816327,11635170778.572813,8438174221518.522,38922178734970.945,725.2299413652063,0.07466542172424526,0.29411764705882354,0.10909090909090909,0.4,20.0,-0.40888737548590864,2.8604757257892484,74.66666666666667,202.4247272727273,-9.705615950083738,19003.11818181818,0.0,106.27272727272728,14.785714285714285,0.0,0.0,0.0,18.20842703867005
2.252,3.06,1.22,-2.02,-1.84,2.18,142.945,188.5,74.6125,95.94999999999999,-92.55000000000001,-113.8875,0.3958222811671087,5764500741.230718,125737447879.54507,129885365241.86926,21.812374310268577,0.018927682241908404,0.031266284523189164,0.1,0.3,8.0,-0.7995610079575596,1.3387029417696592,56.55,311.62010000000004,-2.1556264113253434,23640.61525,2.75,114.42857142857142,31.75,0.0,0.0,0.0,30.407877048600024
2.387692307692308,3.171666666666667,1.5550000000000002,-2.0383333333333336,-1.6166666666666667,2.46,137.42820512820512,179.21666666666667,70.56666666666666,79.0,-100.21666666666667,-108.65,0.3937505812331442,7388391729.955655,164054598172.22037,273229019059.2079,22.20437196190801,0.022701804368471034,0.044391025641025636,0.10256410256410256,0.28205128205128205,17.0,-0.8025949347468924,1.3464384939098264,50.5482905982906,338.0733846153846,-2.466551044634378,21735.615128205125,4.2666666666666675,104.07142857142858,33.26666666666667,0.6931471805599453,87528275595540.4,721013.265625,24.44874050187076
1.8022222222222222,2.5725,2.01,-1.3864999999999998,-0.5625,1.6,118.44444444444444,187.5,63.2,46.0,-141.5,-124.3,0.3370666666666667,11672459452.268148,413817148765.728,1571666508793.5586,35.452438319270975,0.02924315619967794,0.08695652173913043,0.1111111111111111,0.4444444444444444,4.0,-0.4673429333333333,1.5496461101026653,83.33333333333333,189.51111111111112,-3.6349243156199678,17901.444444444445,2.0,109.2,20.0,0.0,0.0,0.0,19.660569711757336
2.293675213675214,3.44,1.2146153846153847,-2.3529824561403507,-2.2253846153846153,2.46,110.99358974358975,138.2,82.35526315789474,100.06730769230766,-38.132692307692324,-55.84473684210525,0.5959136263234063,28978758058.690765,167022386084.91962,217895266743.02063,5.763614360099514,0.025199711731309894,0.03758170420866941,0.22222222222222224,0.26495726495726496,6.0,-1.4021743081139517,0.7606949147367309,36.61709401709401,273.0442307692308,-1.4072712701319134,13343.164351851849,7.824561403508771,91.61627906976744,61.73684210526315,0.9351821452307466,18142740625125.55,318845.25775517756,19.835440963485315
2.086666666666667,2.58,1.96,-1.1099999999999999,-0.6200000000000001,1.6,132.55555555555554,184.0,68.25,69.0,-115.0,-115.75,0.37092391304347827,12278644599.949677,295016887163.61615,465678965568.4619,24.026828430625418,0.03639291465378421,0.057971014492753624,0.22222222222222224,0.22222222222222224,11.0,-0.41172554347826085,1.3806964472090923,40.88888888888889,212.08888888888887,-4.212479871175523,20879.38888888889,10.0,114.14285714285714,54.5,0.0,0.0,0.0,30.52557687327385
1.8840000000000001,2.58,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.32525083612040134,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,0.06110418898142684,0.2154021028701336,0.12,0.4,12.0,-0.43533573449961416,2.697565971463613,73.60000000000001,191.104,-7.58632007815561,18286.94,1.5384615384615385,106.66666666666667,20.153846153846153,0.6365141682948128,3861494956575.2715,7835.8507555555525,18.269338548160913
2.8724324324324324,3.44,2.0780000000000003,-1.6153846153846154,-1.3619999999999997,2.46,102.8527027027027,138.2,37.59615384615385,28.625,-109.57499999999999,-100.60384615384615,0.2720416341979294,28978758058.690765,18444682655272.918,23940781009227.164,636.4897563214009,0.16422190437535705,0.20904403124351972,0.2702702702702703,0.08108108108108109,14.0,-0.43945187062742447,2.8037914185020245,11.205405405405406,253.01764864864865,-16.521355202870055,13034.366824324325,2.307692307692308,78.41176470588236,36.23076923076923,0.8979457248567797,1139962473618.6294,168991.94648100002,19.082271726117167
2.404042553191489,3.16,1.286,-2.09,-1.874,2.18,141.8276595744681,181.0,72.7,85.17999999999999,-95.82000000000001,-108.3,0.4016574585635359,6449680150.445432,159948725890.00504,245374127004.96826,24.799481859415703,0.023185676510018235,0.043275744578506435,0.10638297872340426,0.2553191489361702,8.0,-0.83946408839779,1.394442607118662,46.212765957446805,309.1842978723405,-2.511008766034975,22854.67670212766,3.4117647058823533,106.54285714285713,35.76470588235294,0.6730116670092565,1553327997626.662,25977.840000000004,25.823667459047563
2.8488043478260874,3.44,1.9532000000000003,-1.6996874999999998,-1.4867999999999997,2.46,104.53260869565217,138.2,41.40625,34.1,-104.1,-96.79374999999999,0.2996110709117222,28978758058.690765,18483915390863.625,23624592353852.99,637.8436009379041,0.1609412781771082,0.20185668791855038,0.27173913043478265,0.07608695652173914,14.0,-0.5092451920902678,2.8047142028961733,10.515217391304347,257.15021739130435,-15.578109844555465,13238.111684782609,0.875,79.23529411764707,38.84375,0.8731726364245316,49679648937385.78,613716.4696,18.90040573544991
1.7933333333333334,2.565,1.96,-1.389,-0.605,1.6,122.55555555555556,191.0,67.8,69.0,-122.0,-123.2,0.35497382198952876,11066274304.58662,192619640120.70865,465678965568.46185,17.406006287127177,0.023446054750402578,0.057971014492753624,0.1111111111111111,0.4444444444444444,4.0,-0.49305863874345546,1.2406991360554418,84.88888888888889,196.0888888888889,-2.8885539452495976,18789.555555555555,4.0,116.0,27.2,0.0,0.0,0.0,22.95004721683884
2.9230939226519337,3.44,2.1100000000000003,-1.5337704918032784,-1.3299999999999996,2.46,103.62845303867401,138.2,35.618852459016395,28.604999999999997,-109.595,-102.5811475409836,0.25773409883514037,28978758058.690765,19673027324075.703,23973735277445.426,678.877517257015,0.17546772381370512,0.21081136379346094,0.2762430939226519,0.06077348066298342,14.0,-0.395304955524848,2.83179142615429,8.398895027624308,254.92599447513805,-17.999680465214247,13221.218853591157,3.114754098360656,78.31764705882354,39.85245901639344,0.7524177643476055,834667311942.0203,187409.62495204003,19.945342787281632
2.368,3.16,1.78,-1.9800000000000002,-1.3800000000000001,2.18,136.85,181.0,70.625,80.0,-101.0,-110.375,0.39019337016574585,6449680150.445432,149288957386.92316,224091403271.38156,23.146722613308643,0.02048611111111111,0.0375,0.1,0.3,8.0,-0.7725828729281768,1.3644895071588188,54.3,298.333,-2.261154513888889,21663.475,5.0,105.14285714285714,31.75,0.0,0.0,0.0,24.446652852180122
2.3265656565656565,3.16,1.231,-2.1156410256410254,-1.929,2.18,138.98030303030302,181.0,74.33461538461539,94.15499999999999,-86.84500000000001,-106.66538461538461,0.41068848278793035,6449680150.445432,130708317334.05635,149133492202.38577,20.26586036596393,0.019546365169753423,0.03326786119907538,0.10101010101010101,0.29292929292929293,8.0,-0.8688694029444136,1.3067650459883426,53.02020202020202,302.9770606060606,-2.0849205586645065,22088.210833333334,2.8461538461538467,107.75714285714285,32.333333333333336,0.3250829733914482,582497999109.9983,9741.69,24.13433643123022
1.7966666666666669,2.5725,1.96,-1.3964999999999999,-0.6124999999999998,1.6,121.0,187.5,67.8,69.0,-118.5,-119.7,0.3616,11672459452.268148,192619640120.70865,465678965568.46185,16.502061190135855,0.023446054750402578,0.057971014492753624,0.1111111111111111,0.4444444444444444,4.0,-0.5049743999999999,1.217538193159035,83.33333333333333,193.60000000000002,-2.8064927536231887,18195.333333333332,4.0,113.4,27.2,0.0,0.0,0.0,20.76334751479042
