log10_conductivity
-4.368556230986828
-3.3010299956639813
-2.96657624451305
-2.8927900303521317
-3.0043648054024503
-4.920818753952375
-3.0
-3.1243600629958315
-4.657577319177793
-4.096910013008056
-5.070581074285707
-3.595166283380062
-2.4710832997223453
-2.677780705266081
-2.906578314837765
-3.1307682802690238
-2.94692155651658
-3.2596373105057563
-4.638272163982407
-2.9208187539523753
-3.0
-4.284832642151542
-3.337242168318426
-3.1249387366083
-3.170053304058364
-2.958607314841775
-3.207608310501746
-2.812479279163537
-2.2006594505464183
-2.9507819773298185
-1.7695510786217261
-1.85078088734462
-3.0457574905606752
-3.2132485778544386
-3.0457574905606752
-2.406713932979543
-3.42021640338319
-3.058488567365597
-5.2403321553103694
-3.75448733218585
-2.8632794328435933
-2.3045183235098023
-3.2218487496163566
-2.9318141382538383
-4.037630664329979
-2.154901959985743
-4.275724130399211
-2.7825160557860937
-5.025949097207123
-3.2225731776106885
-4.11690664142431
-3.0757207139381184
-2.8927900303521317
-2.1023729087095586
-2.494850021680094
-3.9208187539523753
-5.800000874803203
-4.4089353929735005
-2.154901959985743
-4.009217308196862
-3.0222763947111524
-3.5072396109731625
-2.844663962534938
-2.806110492425159
-2.570247719997592
-4.136677139879544
-2.7904849854573692
-3.0942041196321313
-2.712198270069774
-2.8827287043442356
-3.153044674980176
-5.481486060122113
-2.1191864077192086
-4.928117992693875
-3.769551078621726
-3.154901959985743
-4.649751981665837
-4.552841968657781
-3.050609993355087
-3.5686362358410126
-5.97061622231479
-4.667561540084395
-3.7931741239681505
-3.207608310501746
-4.443697499232712
-5.501689446210399
-3.0
-2.769551078621726
-4.145086977692144
-4.443697499232712
-1.91721462968355
-3.162411561764489
-2.8827287043442356
-5.576754126063192
-2.9746941347352296
-3.4685210829577446
-5.779891911959945
-2.7721132953863266
-3.3467874862246565
-3.9706162223147903
-3.549750891680639
-4.221848749616356
-2.5086383061657274
-3.354577730650908
-2.8013429130455774
-3.4436974992327127
-2.555955204081924
-3.0457574905606752
-4.886056647693163
-2.5575202309355514
-2.6595558851598815
-3.153044674980176
-2.2992962828549808
-3.3313746349933306
-5.221848749616356
-2.7594507517174
-2.8632794328435933
-3.42021640338319
-3.2518119729937998
-2.7594507517174
-2.343901797987168
-3.537602002101044
-3.2218487496163566
-3.2426039712069756
-2.3010299956639813
-3.1592667653881934
-5.7447274948966935
-2.9788107009300617
-4.1979107421182675
-2.000869458712629
-2.2781893847874533
-4.102372908709558
-5.364516253185088
-3.5850266520291822
-2.1290111862394245
-3.077555860829707
-3.4546928835341757
-5.247183568811729
-2.5199930570428495
-3.552841968657781
-5.055517327849831
-4.841637507904751
-3.0
-3.1904402853647325
-3.5228787452803374
-3.2062096153091812
-2.657577319177794
-3.677780705266081
-4.371611069949688
-5.432973633840939
-2.7328282715969863
-2.4989407377822483
-3.413412695328245
-4.102372908709558
-3.300162274132754
-3.1864190114318083
-2.958607314841775
-3.277366077466188
-3.031984286006358
-4.187086643357144
-4.2839966563652006
-2.4282911681913126
-4.142667503568732
-5.1555228242543185
-2.2479515521805613
-2.896196279044043
-4.292429823902063
-4.366531544420414
-1.9208187539523751
-4.823908740944319
-5.8696662315049934
-3.9136401693252516
-3.8013429130455774
-4.698970004336019
-4.346787486224656
-3.035740369803151
-2.692503962086787
