feature,importance
χ⁺(incl Li⁺) - χ⁻,45
chi_range_x_r_avg,31
r⁺(excl Li⁺) - r⁻,24
Li_channel_size,18
rₐₗₗ (pm),18
χ⁺(excl Li⁺) - χ⁻,18
ρ⁺(incl Li⁺) / ρ⁻,17
χ⁺(excl Li⁺),17
χₐₗₗ,16
r_ratio_x_chi_diff,12
r⁺(incl Li⁺) - r⁻,11
ρ⁻ (C m⁻³),9
r⁺(incl Li⁺) / r⁻,9
r⁻ (pm),7
χ⁻,6
field_x_r_diff,4
r⁺(excl Li⁺) (pm),4
log_rho_ratio,4
Φ⁺(incl Li⁺) (|Z| pm⁻¹),4
χₘₐₓ - χₘᵢₙ,2
r⁺(incl Li⁺) (pm),1
ρ⁺(incl Li⁺) (C m⁻³),1
ρ⁺(excl Li⁺) (C m⁻³),0
n_Li,0
Φ⁺(excl Li⁺) (|Z| pm⁻¹),0
nₕₒₛₜ cₐₜᵢₒₙ,0
